,FL1-A,FL3-A
953,3667.1233,3296.6108
954,3617.406,1.6940659e-21
955,3736.9624,2164.4612
956,3626.6086,2734.0796
957,3505.2476,2968.5237
958,3917.0376,2828.9321
959,3602.6821,1828.0605
960,3638.2563,3481.362
961,3675.664,3211.3647
962,4370.455,2965.2314
963,5948.695,4098.295
964,5298.6914,3955.1487
965,3823.666,2809.1907
966,3752.2397,2747.06
967,3613.4226,188.67563
968,3655.9773,1211.1321
969,3731.4185,2345.8206
970,5860.7153,4465.4775
971,5985.8975,4463.036
972,3900.1045,2738.4277
973,3863.928,993.5141
974,3461.6313,2716.468
975,3804.0483,3396.9536
976,4013.0427,1.6940659e-21
977,3712.2095,2617.8801
978,3797.0393,3439.5933
979,3534.3416,2768.2734
980,4105.785,3653.4746
981,3772.4165,1292.8977
982,3519.185,2793.0586
983,3466.6177,1590.4474
984,3623.9924,2958.6052
985,3451.5479,1874.1725
986,3552.0906,3149.2612
987,4100.176,2607.9155
988,3750.079,1187.4579
989,3685.2915,2971.8025
990,5222.292,3759.746
991,5834.2314,3803.0518
992,4090.0786,3092.7327
993,3698.303,3311.2612
994,3463.2974,2965.2314
995,5152.0396,4108.88
996,4045.948,215.49402
997,3573.637,2230.3296
998,3804.0483,2965.2314
999,6087.619,4923.459
1000,3768.2205,3095.5237
1001,3700.6414,1962.8628
1002,3823.666,3444.7422
1003,3823.666,2587.6655
1004,3461.6313,2848.2185
1005,3892.3362,741.4409
1006,5517.1455,3892.3362
1007,3597.2463,3149.2612
1008,3522.2437,3372.7107
1009,3839.8853,2776.615
1010,3353.4707,2863.3315
1011,4425.946,3855.7068
1012,4025.8477,3034.6418
1013,5088.2095,5186.958
1014,3532.841,3075.767
1015,3361.2305,3481.362
1016,3566.5315,2126.3755
1017,3595.8804,2013.8339
1018,5489.513,2870.7854
1019,3962.972,3072.902
1020,5670.6025,4370.861
1021,3466.6177,2622.823
1022,3374.606,3133.543
1023,3498.9597,2788.9773
1024,3487.814,3034.6418
1025,3562.2317,3092.7327
1026,3543.2747,625.22186
